p,omega,delta,mu_e,mu_ql,mu_el,mu_qn,mu_en,mu_qa,mu_ea,mu_h,beta_nh,beta_hl,beta_hn,lambda_l,lambda_n,lambda_a,alpha,f_l,f_n,f_a,kappa,c,Tf,obsprob,T_min_l,gamma,E0,QL0,EL_s0,EL_i0,QN_s0,QN_i0,EN_s0,EN_i0,QA_s0,QA_i0,EA0,H_s0,H_i0,LogLik
2000,97.74392839578485,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.0027397260273972603,0.9,0.8,0.8,0.006308514902707148,0.05276103402469194,0.0042474117871389334,32.05559443041235,0.4192376666258734,0.37679545509392676,0.5050490082609096,0.000006916470336482438,0.4,4,0.20895182732757495,10.721730489368145,0.34938043877848324,127.93016584270663,19.171773706475932,0.6111428597152708,99.21084669873545,227.071235695784,27.555390896494437,23.208796099061267,81.38576162861241,93.20947748514612,22.7793329940142,1285.5239979246994,0.9760379644023034,3.828187677792673e-7,-1354.81013
2000,368.4776789129605,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.0027397260273972603,0.9,0.8,0.8,0.005656741491426218,0.014078754768520219,0.004198446159204284,10.617175028753955,0.9614334426697135,0.8737048649106602,0.8459171939362028,0.00005445723245330341,0.4,4,0.09277064426130477,2.9894889007529013,0.023209579804470977,24.298631177453036,0.0033386305025590564,0.004304522551145444,36.4947275147389,0.013772996149314891,0.0003431597075694053,0.012634202982367483,0.000015959879587146494,0.0004210385172140543,0.6395267655647876,0.4475407243923163,0.9887140055325429,1.7156063490545736e-8,-1361.878086
2000,57.59236713677612,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.0027397260273972603,0.9,0.8,0.8,0.000895684136500729,0.014084837794372975,0.005817707383234184,36.03678307458916,0.999997934652999,0.8915127358619225,0.5446964997293644,0.0000014140294040589703,0.4,4,0.44284230840230654,6.753501666729525,0.1575225187146293,17.52137696640129,15.050077922844816,132.79972810915544,22.403233500834038,2.612967411103548,560.2855230737803,152.37142084953075,91.82693851907382,33.409911536592396,152.5568070108839,274.069620160241,0.40594394983937204,0.5154727223408513,-1363.45078
2000,45.23023945832803,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.0027397260273972603,0.9,0.8,0.8,0.003896949376220429,0.00395978351701377,0.2460283182379495,5.145636176441203,0.9889252464510854,0.9877885905787815,0.848871796467664,0.01955078621776261,0.4,4,0.8111963765263193,0.9258427916972076,0.1100315469185281,70.79894773580592,0.9067945475961942,0.18036840026180417,42.82568708405844,0.360664795717873,2.8355892350959526,0.1676252216691247,0.09094522802499924,1012.4415991803502,12.97517185904178,636019.1172356034,0.1002975035640672,0.2915253058034489,-1367.517527
2000,226.0296493436872,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.0027397260273972603,0.9,0.8,0.8,0.004644418032132431,0.02624332538212333,0.007816411106474214,75.32408623244166,0.7509351678114341,0.3032853885542307,0.45270750632720375,0.000019485409711164078,0.4,4,0.4167899714118949,13.324297028978464,0.1041855395218924,46373.605597796675,8835.328031468793,0.6613812363304568,0.8892456226510821,3.3732203130142127,6581.613718576526,0.054038678967290886,6.334106125209917,0.1865533753436775,0.659203165942004,273.417300739459,0.010921269975395961,0.9563420799922069,-1368.521384
2000,30.665359568278504,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.0027397260273972603,0.9,0.8,0.8,0.0008510683061889604,0.07937044054648237,0.010127652942216884,51.276910541611045,0.8190046754723884,0.6153271170164678,0.266029751197834,3.5100846682256877,0.4,4,0.28494761156865395,3.067458897149388,0.400103604381956,1481.3774675577756,85.18145599356417,149.66493400161795,1.1681846799416462,154.12196778580028,111.43438538605847,6.677677403655503,48.1034644714827,73.00944226885267,153.52920133008666,78.36068181900605,0.6730066751034072,0.22321017933634177,-1414.460212
2000,35.44744317988315,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.0027397260273972603,0.9,0.8,0.8,0.0031900339592901995,0.562898432920821,0.021647671257902047,95.83374056289378,0.2608774193806959,0.9641450739413748,0.19371583925218305,145.7116882612885,0.4,4,0.289916999338303,7.448982452533879,0.3580489589592302,1.2277986889018442,0.003879512871607331,900.0714701212962,1097.426126510128,369.56496834016593,326.6864905280728,1600.0235255793446,1975.1080126542054,3275308.3619382703,67.6186206158023,7.833151322687415,0.6080655069293727,0.08020993325632021,-1422.534553
2000,200.65319300264147,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.0027397260273972603,0.9,0.8,0.8,0.0016490666396885858,0.17928190494089025,0.05872206180306079,167.10371855379253,0.5855875611129987,0.215129434160248,0.7756878029759069,0.09281270303247535,0.4,4,0.46319926343519957,11.674170554290527,0.5919499115986399,43.21310269622938,68.19491009140148,114.02522662502312,51.443120271026366,135.42488768555,194.52908027226982,45.10318731049455,17.682606339697248,86.81412949172005,38.45799468034508,39.807700075194354,0.24179571293263014,0.10668361492761394,-10109.92138
