"","x"
"294",0.2026102
"295",0.2245704
"296",0.2480543
"297",0.269956
"298",0.2884903
"299",0.3025645
"300",0.3125154
"301",0.3200983
"302",0.3258472
"303",0.3299253
"304",0.3323947
"305",0.3330245
"306",0.3319569
"307",0.3295765
"308",0.3264937
"309",0.3232448
"310",0.320021
"311",0.3168293
"312",0.3136694
"313",0.3105411
"314",0.3074439
"315",0.3043777
"316",0.301342
"317",0.2983366
"318",0.2953612
"319",0.2924154
"320",0.289499
"321",0.2866118
"322",0.2837533
"323",0.2809233
"324",0.2781215
"325",0.2753477
"326",0.2726016
"327",0.2698828
"328",0.2671911
"329",0.2645263
"330",0.2614738
"331",0.2560013
"332",0.2479084
"333",0.2374573
"334",0.2255627
"335",0.2145716
"336",0.2051801
"337",0.1976391
"338",0.1922086
"339",0.1893015
"340",0.1888247
"341",0.1905304
"342",0.1943464
"343",0.2003036
"344",0.2085113
"345",0.2191548
"346",0.232505
"347",0.2488858
"348",0.2674702
"349",0.2864374
"350",0.3046502
"351",0.321244
"352",0.3350909
"353",0.3446378
"354",0.3495563
"355",0.3504303
"356",0.3483715
"357",0.3451852
"358",0.341799
"359",0.3383947
"360",0.3350198
"361",0.3316785
"362",0.3283705
"363",0.3250956
"364",0.3218533
"365",0.3186433
"366",0.3154653
"367",0.3123191
"368",0.3092042
"369",0.3061204
"370",0.3030673
"371",0.3000447
"372",0.2970522
"373",0.2940896
"374",0.2911566
"375",0.2882527
"376",0.2853779
"377",0.2825317
"378",0.2797139
"379",0.2769242
"380",0.2730712
"381",0.266913
"382",0.2587955
"383",0.2497221
"384",0.2399093
"385",0.2296851
"386",0.2194663
"387",0.2096371
"388",0.2007203
"389",0.1932433
"390",0.187692
"391",0.184729
"392",0.1843647
"393",0.186391
"394",0.1908026
"395",0.1977182
"396",0.2072683
"397",0.2196337
"398",0.2351313
"399",0.2541432
"400",0.2753702
"401",0.2962342
"402",0.3151661
"403",0.3310751
"404",0.3436045
"405",0.3532796
"406",0.3602481
"407",0.3646143
"408",0.3665145
"409",0.3657698
"410",0.3629363
"411",0.3593198
"412",0.3557361
"413",0.3521882
"414",0.3486757
"415",0.3451982
"416",0.3417554
"417",0.338347
"418",0.3349725
"419",0.3316317
"420",0.3283242
"421",0.3250497
"422",0.3218079
"423",0.3185983
"424",0.3154208
"425",0.312275
"426",0.3091606
"427",0.3060772
"428",0.3030246
"429",0.3000024
"430",0.296977
"431",0.2929071
"432",0.2873988
"433",0.2804161
"434",0.2720046
"435",0.2624345
"436",0.2520305
"437",0.2412564
"438",0.2306965
"439",0.2211572
"440",0.2129931
"441",0.2064364
"442",0.2017036
"443",0.1990307
"444",0.1985862
"445",0.2005528
"446",0.2052083
"447",0.2129392
"448",0.2233857
"449",0.2358192
"450",0.2498833
"451",0.2653272
"452",0.2819822
"453",0.2997216
"454",0.3183682
"455",0.3377156
"456",0.3566744
"457",0.3725988
"458",0.3842538
"459",0.3913341
"460",0.394144
"461",0.3934772
"462",0.390479
"463",0.3866518
"464",0.3827956
"465",0.3789778
"466",0.3751981
"467",0.3714561
"468",0.3677514
"469",0.3640837
"470",0.3604526
"471",0.3568576
"472",0.3532985
"473",0.349775
"474",0.3462865
"475",0.3428329
"476",0.3394137
"477",0.3360285
"478",0.3326772
"479",0.3293593
"480",0.3260745
"481",0.3228224
"482",0.319495
"483",0.3143269
"484",0.3067916
"485",0.2968873
"486",0.2852404
"487",0.2732988
"488",0.2614901
"489",0.2502821
"490",0.240156
"491",0.2315811
"492",0.2249083
"493",0.2204494
"494",0.2185219
"495",0.2196406
"496",0.2233363
"497",0.2290203
"498",0.2364009
"499",0.2453267
"500",0.256467
"501",0.2708735
"502",0.2894927
"503",0.3133414
"504",0.3407317
"505",0.3680516
"506",0.3932139
"507",0.4147743
"508",0.4325038
"509",0.4475861
"510",0.4602558
"511",0.4704767
"512",0.4781343
"513",0.4827397
"514",0.4842846
"515",0.483297
"516",0.4804701
"517",0.4763211
"518",0.4716467
"519",0.4669428
"520",0.4622858
"521",0.4576752
"522",0.4531106
"523",0.4485916
"524",0.4441176
"525",0.4396882
"526",0.4353031
"527",0.4309616
"528",0.4266635
"529",0.4224082
"530",0.4181953
"531",0.4140245
"532",0.4098953
"533",0.4057325
"534",0.400846
"535",0.3953352
"536",0.3891508
"537",0.3822445
"538",0.3739009
"539",0.3622707
"540",0.3477797
"541",0.3314502
"542",0.3149812
"543",0.3015781
"544",0.2912615
"545",0.2835141
"546",0.2780081
"547",0.2743048
"548",0.2726329
"549",0.2735268
"550",0.2774887
"551",0.2851198
"552",0.296689
"553",0.3123169
"554",0.3324601
"555",0.3577066
"556",0.385813
"557",0.412541
"558",0.4354947
"559",0.4532222
"560",0.4662848
"561",0.4774239
"562",0.4874695
"563",0.4966001
"564",0.5044556
"565",0.508371
"566",0.5076778
"567",0.5037626
"568",0.4987383
"569",0.4937642
"570",0.4888397
"571",0.4839643
"572",0.4791376
"573",0.4743589
"574",0.469628
"575",0.4649442
"576",0.4603071
"577",0.4557163
"578",0.4511712
"579",0.4466715
"580",0.4422167
"581",0.4378063
"582",0.4334399
"583",0.429117
"584",0.4248373
"585",0.4206002
"586",0.4164054
"587",0.4114667
"588",0.4052457
"589",0.3977264
"590",0.388278
"591",0.3753741
"592",0.3594974
"593",0.3417584
"594",0.3238923
"595",0.308715
"596",0.2968801
"597",0.2885564
"598",0.2839657
"599",0.2834972
"600",0.2870707
"601",0.2946032
"602",0.3062979
"603",0.3225162
"604",0.3429776
"605",0.3672688
"606",0.3953067
"607",0.4270171
"608",0.4603731
"609",0.4924404
"610",0.5213869
"611",0.5458882
"612",0.565308
"613",0.579727
"614",0.5892063
"615",0.5940397
"616",0.5949402
"617",0.5933634
"618",0.5902313
"619",0.5860216
"620",0.5811238
"621",0.5756233
"622",0.5698824
"623",0.5641988
"624",0.5585718
"625",0.5530009
"626",0.5474856
"627",0.5420253
"628",0.5366195
"629",0.5312676
"630",0.525969
"631",0.5207233
"632",0.51553
"633",0.5103884
"634",0.5052981
"635",0.5002585
"636",0.4952693
"637",0.4903298
"638",0.4854395
"639",0.480598
"640",0.4747809
"641",0.4670261
"642",0.4566283
"643",0.4416074
"644",0.4224667
"645",0.4006568
"646",0.3785314
"647",0.3596963
"648",0.3452986
"649",0.335847
"650",0.3318603
"651",0.3341649
"652",0.3419773
"653",0.3544166
"654",0.3711968
"655",0.392392
"656",0.4191962
"657",0.4532669
"658",0.4963361
"659",0.5501816
"660",0.610073
"661",0.6683995
"662",0.7206574
"663",0.7636651
"664",0.7958059
"665",0.8169912
"666",0.8276964
"667",0.8293675
"668",0.824605
"669",0.8172549
"670",0.8092764
"671",0.8012392
"672",0.7932548
"673",0.785344
"674",0.7775114
"675",0.769757
"676",0.7620799
"677",0.7544794
"678",0.7469547
"679",0.739505
"680",0.7321296
"681",0.7248278
"682",0.7175988
"683",0.7104419
"684",0.7033564
"685",0.6963415
"686",0.6893966
"687",0.682521
"688",0.675714
"689",0.6689748
"690",0.6623029
"691",0.6556975
"692",0.6475446
"693",0.6345283
"694",0.6174784
"695",0.5991058
"696",0.5795959
"697",0.5592362
"698",0.5383426
"699",0.5164593
"700",0.4943686
"701",0.4732048
"702",0.4540362
"703",0.4382874
"704",0.4264971
"705",0.4185699
"706",0.4145524
"707",0.4146523
"708",0.4188249
"709",0.4266839
"710",0.4381296
"711",0.4532091
"712",0.4708517
"713",0.4887518
"714",0.5055325
"715",0.5202705
"716",0.5324661
"717",0.5421254
"718",0.5491738
"719",0.5535887
"720",0.5554189
"721",0.5544717
"722",0.551243
"723",0.5464327
"724",0.5410311
"725",0.5356351
"726",0.530293
"727",0.5250042
"728",0.5197682
"729",0.5145843
"730",0.5094521
"731",0.5043712
"732",0.4993409
"733",0.4943608
"734",0.4894303
"735",0.484549
"736",0.4797164
"737",0.474932
"738",0.4701953
"739",0.4655059
"740",0.4608632
"741",0.4562669
"742",0.4517163
"743",0.4472112
"744",0.4421287
"745",0.4332391
"746",0.4205602
"747",0.4054945
"748",0.3884725
"749",0.3701991
"750",0.3517123
"751",0.3347414
"752",0.3198596
"753",0.3073077
"754",0.2972992
"755",0.2901604
"756",0.285905
"757",0.2844203
"758",0.2857217
"759",0.2899647
"760",0.2967654
"761",0.3053183
"762",0.3151578
"763",0.3259379
"764",0.3373564
"765",0.3491312
"766",0.360995
"767",0.3726893
"768",0.3836185
"769",0.3924561
"770",0.3986007
"771",0.4019588
"772",0.4027418
"773",0.4013191
"774",0.3982372
"775",0.3943728
"776",0.3904396
"777",0.3865456
"778",0.3826904
"779",0.3788737
"780",0.375095
"781",0.371354
"782",0.3676504
"783",0.3639837
"784",0.3603535
"785",0.3567596
"786",0.3532015
"787",0.3496788
"788",0.3461914
"789",0.3427387
"790",0.3393204
"791",0.3359362
"792",0.3325858
"793",0.3292688
"794",0.3259849
"795",0.3227337
"796",0.3184454
"797",0.3112785
"798",0.3016766
"799",0.291037
"800",0.279589
"801",0.2676447
"802",0.2555832
"803",0.2436347
"804",0.2323282
"805",0.2222344
"806",0.2138594
"807",0.2077044
"808",0.204124
"809",0.2034221
"810",0.2059988
"811",0.2124426
"812",0.2219729
"813",0.2329356
"814",0.2443902
"815",0.2556495
"816",0.2667585
"817",0.2783019
"818",0.2904247
"819",0.3031308
"820",0.3159373
"821",0.3273512
"822",0.33658
"823",0.3432927
"824",0.347413
"825",0.3490054
"826",0.3484613
"827",0.3463749
"828",0.3432819
"829",0.3399155
"830",0.3365253
"831",0.333169
"832",0.3298462
"833",0.3265565
"834",0.3232997
"835",0.3200753
"836",0.316883
"837",0.3137226
"838",0.3105937
"839",0.3074961
"840",0.3044293
"841",0.3013931
"842",0.2983872
"843",0.2954113
"844",0.292465
"845",0.2895481
"846",0.2858067
"847",0.2804703
"848",0.2735222
"849",0.2649732
"850",0.255119
"851",0.2445893
"852",0.2338277
"853",0.223341
"854",0.213653
"855",0.205264
"856",0.1986101
"857",0.1940883
"858",0.1920926
"859",0.1931599
"860",0.1972564
"861",0.2043256
"862",0.2145815
"863",0.2283753
"864",0.245535
"865",0.265781
"866",0.2890902
"867",0.3154244
"868",0.3429312
"869",0.3688368
"870",0.3914277
"871",0.4095462
"872",0.4229428
"873",0.432308
"874",0.4379779
"875",0.4403317
"876",0.4399536
"877",0.4374392
"878",0.4335538
"879",0.4292889
"880",0.4250075
"881",0.4207687
"882",0.4165722
"883",0.4124176
"884",0.4083044
"885",0.4042322
"886",0.4002006
"887",0.3962093
"888",0.3922577
"889",0.3883456
"890",0.3844724
"891",0.3806379
"892",0.3768417
"893",0.3730833
"894",0.3693624
"895",0.3656786
"896",0.3620315
"897",0.3584209
"898",0.3548462
"899",0.3504526
"900",0.3441968
"901",0.3360677
"902",0.3260403
"903",0.3142676
"904",0.3011808
"905",0.2874325
"906",0.2738552
"907",0.2615458
"908",0.2510814
"909",0.2428749
"910",0.2373046
"911",0.2349237
"912",0.2356292
"913",0.2391633
"914",0.2455134
"915",0.254806
"916",0.2669548
"917",0.2818041
"918",0.299389
"919",0.3197846
"920",0.3418585
"921",0.3636538
"922",0.3839555
"923",0.4018654
"924",0.4168857
"925",0.4290064
"926",0.4381359
"927",0.4442659
"928",0.4475244
"929",0.4480935
"930",0.4464908
"931",0.4433379
"932",0.439233
"933",0.4349013
"934",0.4305638
"935",0.4262696
"936",0.4220183
