"","x"
"586",23.43171
"587",23.81983
"588",24.02017
"589",24.03077
"590",23.80169
"591",23.18857
"592",22.22027
"593",20.9646
"594",19.52048
"595",18.12536
"596",16.85717
"597",15.72469
"598",14.72933
"599",13.90791
"600",13.27683
"601",12.80546
"602",12.46727
"603",12.26261
"604",12.23146
"605",12.34242
"606",12.56585
"607",12.89061
"608",13.41988
"609",14.1548
"610",15.06392
"611",16.12535
"612",17.30139
"613",18.56143
"614",19.89981
"615",21.31113
"616",22.76311
"617",24.17642
"618",25.55897
"619",26.92562
"620",28.30438
"621",29.42001
"622",29.12659
"623",28.8361
"624",28.5485
"625",28.26378
"626",27.98189
"627",27.70282
"628",27.42653
"629",27.15299
"630",26.88218
"631",26.61408
"632",26.34865
"633",26.08586
"634",25.8257
"635",25.56813
"636",25.31312
"637",25.14726
"638",25.61751
"639",26.04536
"640",26.3419
"641",26.40585
"642",26.1762
"643",25.48016
"644",24.34533
"645",22.85068
"646",21.11397
"647",19.39601
"648",17.79498
"649",16.33502
"650",15.02845
"651",13.98657
"652",13.26355
"653",12.79168
"654",12.51815
"655",12.38033
"656",12.28971
"657",12.2335
"658",12.20549
"659",12.22671
"660",12.57022
"661",13.25237
"662",14.21373
"663",15.41769
"664",16.82107
"665",18.39082
"666",20.11773
"667",21.99987
"668",23.99831
"669",25.92978
"670",27.73495
"671",29.41433
"672",30.97467
"673",31.19004
"674",30.87897
"675",30.571
"676",30.26611
"677",29.96425
"678",29.6654
"679",29.36954
"680",29.07663
"681",28.78663
"682",28.49953
"683",28.2153
"684",27.93389
"685",27.6553
"686",27.37948
"687",27.10641
"688",26.83607
"689",26.56842
"690",26.30345
"691",26.77572
"692",27.1008
"693",27.01142
"694",26.55489
"695",25.94692
"696",25.22763
"697",24.42126
"698",23.54569
"699",22.55248
"700",21.45854
"701",20.30737
"702",19.13912
"703",18.04078
"704",17.07307
"705",16.23025
"706",15.50429
"707",14.90424
"708",14.46674
"709",14.16871
"710",13.98603
"711",13.91258
"712",14.07283
"713",14.46307
"714",15.04006
"715",15.77244
"716",16.61401
"717",17.52824
"718",18.50644
"719",19.54114
"720",20.65697
"721",21.93867
"722",23.3974
"723",24.88063
"724",24.97601
"725",24.72692
"726",24.48031
"727",24.23615
"728",23.99444
"729",23.75513
"730",23.51821
"731",23.28366
"732",23.05144
"733",22.82154
"734",22.59393
"735",22.36859
"736",22.1455
"737",21.92463
"738",21.70597
"739",21.48949
"740",21.27517
"741",21.06298
"742",20.85291
"743",21.02234
"744",21.39081
"745",21.41718
"746",21.08348
"747",20.51036
"748",19.74266
"749",18.82561
"750",17.81616
"751",16.83328
"752",15.92218
"753",15.09446
"754",14.35632
"755",13.73332
"756",13.23874
"757",12.8571
"758",12.57375
"759",12.40488
"760",12.4147
"761",12.57384
"762",12.8527
"763",13.22858
"764",13.68414
"765",14.20577
"766",14.78265
"767",15.40608
"768",16.13594
"769",17.01972
"770",18.03558
"771",19.16606
"772",20.41409
"773",21.83095
"774",23.3393
"775",23.75388
"776",23.51698
"777",23.28243
"778",23.05023
"779",22.82034
"780",22.59274
"781",22.36742
"782",22.14434
"783",21.92348
"784",21.70483
"785",21.48836
"786",21.27405
"787",21.06187
"788",20.85182
"789",20.64385
"790",20.43796
"791",20.23413
"792",20.03232
"793",19.83253
"794",19.63474
"795",20.03383
"796",20.32796
"797",20.27719
"798",19.91571
"799",19.39887
"800",18.7658
"801",18.0468
"802",17.27073
"803",16.44209
"804",15.58711
"805",14.73784
"806",13.92054
"807",13.16578
"808",12.49347
"809",11.90546
"810",11.39978
"811",11.04195
"812",10.99901
"813",11.21066
"814",11.62059
"815",12.18113
"816",12.77192
"817",13.35873
"818",13.94255
"819",14.52423
"820",15.18477
"821",15.98875
"822",16.91584
"823",17.95006
"824",19.08468
"825",20.32629
"826",21.67426
"827",23.13915
"828",24.57203
"829",25.3501
"830",25.09727
"831",24.84696
"832",24.59916
"833",24.35382
"834",24.11093
"835",23.87046
"836",23.63239
"837",23.3967
"838",23.16335
"839",22.93233
"840",22.70362
"841",22.47719
"842",22.61099
"843",23.18868
"844",23.7186
"845",24.20342
"846",24.52284
"847",24.54014
"848",24.2508
"849",23.67058
"850",22.84683
"851",21.86382
"852",20.76933
"853",19.60788
"854",18.42167
"855",17.24972
"856",16.12274
"857",15.06378
"858",14.08917
"859",13.27165
"860",12.6518
"861",12.19658
"862",11.87783
"863",11.69504
"864",11.68777
"865",11.82399
"866",12.07398
"867",12.42797
"868",13.00163
"869",13.79779
"870",14.78363
"871",15.93667
"872",17.19542
"873",18.5087
"874",19.87473
"875",21.29162
"876",22.77511
"877",24.36527
"878",25.92489
"879",26.42126
"880",26.15775
"881",25.89687
"882",25.63859
"883",25.38288
"884",25.12973
"885",24.8791
"886",24.63097
"887",24.38532
"888",24.14211
"889",23.90133
"890",23.66296
"891",23.42696
"892",23.19331
"893",22.96199
"894",22.73298
"895",22.50626
"896",22.52326
"897",23.01905
"898",23.4722
"899",23.79176
"900",23.84306
"901",23.62056
"902",23.13406
"903",22.40865
"904",21.48521
"905",20.41299
"906",19.24859
"907",18.08363
"908",16.96394
"909",15.91208
"910",14.94359
"911",14.12679
"912",13.50057
"913",13.03429
"914",12.70155
"915",12.49328
"916",12.42525
"917",12.47296
"918",12.61377
"919",12.84077
"920",13.25424
"921",13.85494
"922",14.6116
"923",15.50185
"924",16.48753
"925",17.53791
"926",18.64741
"927",19.81103
"928",21.03187
"929",22.32963
"930",23.71546
"931",25.1955
"932",26.62072
"933",27.34269
"934",27.06999
"935",26.80001
"936",26.53273
