"","x"
"252",476.7933
"253",451.8534
"254",428.2181
"255",408.0286
"256",389.0105
"257",370.8789
"258",353.5924
"259",337.1116
"260",321.399
"261",306.4187
"262",292.1367
"263",278.5203
"264",265.5386
"265",253.162
"266",241.3622
"267",230.1124
"268",219.387
"269",209.1614
"270",199.4125
"271",190.118
"272",181.2567
"273",172.8084
"274",164.7539
"275",157.0748
"276",149.0201
"277",141.2252
"278",134.1313
"279",130.7416
"280",133.3656
"281",143.2393
"282",160.5511
"283",182.8306
"284",208.541
"285",236.7725
"286",266.7022
"287",295.6009
"288",321.3158
"289",344.1465
"290",364.4679
"291",382.8729
"292",400.3519
"293",417.1395
"294",433.3528
"295",448.6298
"296",458.1274
"297",460.5292
"298",456.1069
"299",445.0304
"300",430.1494
"301",414.2764
"302",397.4213
"303",379.5607
"304",360.4054
"305",341.5534
"306",323.6876
"307",306.7564
"308",290.7107
"309",276.9958
"310",264.0851
"311",251.7762
"312",240.041
"313",228.8528
"314",218.1861
"315",208.0165
"316",198.321
"317",189.0773
"318",180.2645
"319",171.8625
"320",163.852
"321",156.215
"322",148.9338
"323",141.9921
"324",135.3739
"325",129.0642
"326",122.8125
"327",116.3885
"328",110.3005
"329",104.5309
"330",99.06314
"331",93.94329
"332",92.33707
"333",97.48954
"334",110.6021
"335",128.6375
"336",149.7189
"337",172.9966
"338",197.7687
"339",222.4004
"340",245.6141
"341",267.527
"342",288.3462
"343",308.2847
"344",327.5173
"345",346.2034
"346",364.4654
"347",382.1079
"348",396.0643
"349",405.5119
"350",410.6582
"351",411.6374
"352",407.0708
"353",395.4919
"354",377.1291
"355",357.4023
"356",338.7076
"357",320.9907
"358",304.2004
"359",289.5838
"360",276.0864
"361",263.2182
"362",250.9497
"363",239.253
"364",228.1016
"365",217.4698
"366",207.3337
"367",197.6699
"368",188.4566
"369",179.6727
"370",171.2983
"371",163.3141
"372",155.7021
"373",148.4449
"374",141.526
"375",134.9295
"376",128.6405
"377",122.6447
"378",116.8581
"379",110.7455
"380",104.9527
"381",99.63531
"382",96.86997
"383",97.1813
"384",101.0923
"385",108.9204
"386",120.7043
"387",136.4784
"388",155.8863
"389",178.3283
"390",203.1537
"391",228.3901
"392",252.4224
"393",275.3166
"394",297.246
"395",318.313
"396",338.4252
"397",357.7502
"398",376.4493
"399",394.302
"400",407.5962
"401",415.3384
"402",417.7445
"403",414.9147
"404",408.0366
"405",398.2961
"406",385.6739
"407",370.1403
"408",351.6194
"409",333.2271
"410",315.7968
"411",301.0596
"412",287.0274
"413",273.6491
"414",260.8945
"415",248.7343
"416",237.1409
"417",226.0879
"418",215.55
"419",205.5033
"420",195.9249
"421",186.7929
"422",178.0866
"423",169.786
"424",161.8724
"425",154.3276
"426",147.1344
"427",140.2766
"428",133.7384
"429",126.9365
"430",120.2967
"431",114.0043
"432",108.041
"433",103.0297
"434",101.0367
"435",102.8308
"436",108.9221
"437",119.4601
"438",134.1518
"439",151.6257
"440",170.9868
"441",191.6797
"442",213.2561
"443",235.2122
"444",257.1941
"445",279.1479
"446",301.0903
"447",322.2979
"448",340.6208
"449",356.2891
"450",369.6978
"451",381.1593
"452",391.0352
"453",399.5093
"454",406.6604
"455",412.5333
"456",414.9073
"457",411.4989
"458",402.3112
"459",387.3927
"460",367.805
"461",348.5659
"462",330.3333
"463",314.5265
"464",299.8665
"465",285.8899
"466",272.5647
"467",259.8606
"468",247.7486
"469",236.2011
"470",225.1919
"471",214.6958
"472",204.6889
"473",195.1485
"474",186.0527
"475",177.3808
"476",169.1132
"477",161.2309
"478",153.716
"479",146.5514
"480",139.4793
"481",132.1835
"482",125.2693
"483",118.7168
"484",113.1231
"485",111.2772
"486",114.3734
"487",121.5377
"488",132.521
"489",146.9505
"490",164.2911
"491",183.8323
"492",204.9937
"493",227.3332
"494",250.5206
"495",272.6099
"496",292.038
"497",309.1953
"498",324.4534
"499",338.7587
"500",354.2654
"501",371.1271
"502",389.2143
"503",407.9253
"504",422.3405
"505",431.1546
"506",434.6479
"507",432.9697
"508",427.8796
"509",421.1493
"510",412.7683
"511",402.6827
"512",390.4255
"513",374.6907
"514",355.8027
"515",337.1914
"516",319.5537
"517",302.8386
"518",288.0165
"519",274.5921
"520",261.7935
"521",249.5914
"522",237.9581
"523",226.867
"524",216.2928
"525",206.2115
"526",196.6
"527",187.4366
"528",178.7003
"529",170.3711
"530",162.4302
"531",154.4626
"532",146.383
"533",138.7261
"534",131.4697
"535",124.5928
"536",118.0756
"537",111.8994
"538",106.342
"539",105.3933
"540",111.2061
"541",124.4585
"542",144.5781
"543",166.151
"544",186.8621
"545",206.3233
"546",224.4708
"547",242.4904
"548",261.4895
"549",281.4242
"550",302.2437
"551",323.5321
"552",344.2064
"553",364.3513
"554",384.1613
"555",403.3688
"556",417.3666
"557",424.8996
"558",426.1411
"559",421.0849
"560",413.0188
"561",405.3736
"562",398.1665
"563",391.3422
"564",382.6866
"565",365.704
"566",346.5749
"567",328.6841
"568",313.3644
"569",298.7586
"570",284.8336
"571",271.5576
"572",258.9004
"573",246.8332
"574",235.3284
"575",224.3598
"576",213.9025
"577",203.9326
"578",194.4274
"579",185.3652
"580",176.7254
"581",168.4884
"582",160.6352
"583",152.463
"584",144.4881
"585",136.9303
"586",129.7678
"587",122.98
"588",116.5472
"589",110.4509
"590",105.2961
"591",104.8874
"592",111.0209
"593",124.5273
"594",145.0929
"595",169.1109
"596",194.6287
"597",220.8636
"598",247.3414
"599",273.0825
"600",297.4427
"601",320.7207
"602",343.2246
"603",364.7845
"604",384.3493
"605",402.1313
"606",418.3957
"607",433.1052
"608",443.8619
"609",449.9546
"610",451.4493
"611",448.3375
"612",441.0422
"613",429.9864
"614",415.1063
"615",396.3668
"616",375.6716
"617",356.0211
"618",337.3984
"619",319.7499
"620",303.0246
"621",287.4261
"622",274.0293
"623",261.2569
"624",249.0799
"625",237.4704
"626",226.402
"627",215.8495
"628",205.7888
"629",196.1971
"630",187.0524
"631",178.334
"632",170.0219
"633",162.0973
"634",154.542
"635",147.3389
"636",140.4715
"637",133.831
"638",126.8307
"639",120.1965
"640",113.9093
"641",107.9509
"642",102.5563
"643",101.6862
"644",108.1345
"645",123.0237
"646",146.0325
"647",173.4322
"648",202.9432
"649",233.4266
"650",264.1645
"651",292.9993
"652",318.5313
"653",341.5019
"654",362.5516
"655",382.5644
"656",403.037
"657",424.145
"658",445.8641
"659",467.657
"660",484.2765
"661",494.3267
"662",497.9752
"663",495.1735
"664",486.1671
"665",471.1873
"666",450.0812
"667",426.5389
"668",404.2276
"669",383.0836
"670",363.0457
"671",344.0556
"672",326.0589
"673",310.3143
"674",295.8508
"675",282.0613
"676",268.9145
"677",256.3805
"678",244.4308
"679",233.0379
"680",222.1761
"681",211.8206
"682",201.9477
"683",192.535
"684",183.5611
"685",175.0054
"686",166.8484
"687",159.0717
"688",151.6575
"689",144.5888
"690",137.8495
"691",130.6474
"692",123.8135
"693",117.3629
"694",112.8403
"695",110.5921
"696",110.8551
"697",113.8055
"698",119.5703
"699",129.3438
"700",143.3634
"701",161.2151
"702",182.301
"703",204.9489
"704",227.6774
"705",250.2481
"706",272.5808
"707",294.3534
"708",314.6675
"709",333.7123
"710",351.7674
"711",368.8064
"712",382.1094
"713",391.0233
"714",395.811
"715",396.634
"716",394.0786
"717",388.6912
"718",380.4649
"719",369.3759
"720",354.7013
"721",336.3253
"722",318.7329
"723",302.0608
"724",287.6239
"725",274.2179
"726",261.4367
"727",249.2513
"728",237.6338
"729",226.5578
"730",215.998
"731",205.9304
"732",196.3321
"733",187.1811
"734",178.4567
"735",170.1389
"736",162.2088
"737",154.6483
"738",147.4402
"739",140.5681
"740",134.0163
"741",127.7699
"742",121.8146
"743",115.7345
"744",109.6807
"745",103.9541
"746",100.1529
"747",99.87382
"748",104.0857
"749",113.3363
"750",127.5235
"751",144.8094
"752",164.0613
"753",184.6861
"754",206.2288
"755",227.8618
"756",248.9551
"757",269.5421
"758",289.7181
"759",308.9707
"760",325.5813
"761",339.6988
"762",351.6149
"763",361.554
"764",369.6713
"765",376.0731
"766",380.8291
"767",383.9825
"768",384.0662
"769",379.5758
"770",370.5392
"771",357.0245
"772",339.3677
"773",321.6162
"774",304.7932
"775",289.91
"776",276.3975
"777",263.5148
"778",251.2324
"779",239.5226
"780",228.3586
"781",217.7149
"782",207.5673
"783",197.8927
"784",188.669
"785",179.8752
"786",171.4913
"787",163.4981
"788",155.8776
"789",148.6122
"790",141.6854
"791",135.0815
"792",128.7854
"793",122.7828
"794",117.06
"795",110.974
"796",105.1692
"797",99.79709
"798",96.77799
"799",96.58903
"800",99.65175
"801",106.1943
"802",116.2227
"803",130.016
"804",147.3274
"805",167.5747
"806",190.1114
"807",214.0971
"808",238.8422
"809",264.0584
"810",289.5904
"811",314.0042
"812",333.436
"813",348.2347
"814",358.9485
"815",366.1076
"816",372.0942
"817",377.7327
"818",383.0273
"819",387.9347
"820",390.6566
"821",389.372
"822",384.071
"823",374.7861
"824",361.4328
"825",343.8817
"826",325.8941
"827",308.8473
"828",292.6923
"829",277.9752
"830",265.0189
"831",252.6665
"832",240.8898
"833",229.662
"834",218.9576
"835",208.7521
"836",199.0222
"837",189.7459
"838",180.9019
"839",172.4702
"840",164.4314
"841",156.7673
"842",149.0778
"843",141.2799
"844",133.8899
"845",126.8864
"846",120.2493
"847",113.9593
"848",108.87
"849",107.1254
"850",109.4799
"851",115.9163
"852",126.4299
"853",140.7443
"854",158.3485
"855",178.5816
"856",200.8035
"857",224.471
"858",249.175
"859",273.5539
"860",296.6112
"861",318.6631
"862",340.0283
"863",360.547
"864",379.1782
"865",396.1046
"866",411.5565
"867",425.4409
"868",435.062
"869",439.5526
"870",438.9034
"871",433.0361
"872",422.8679
"873",409.3673
"874",392.4815
"875",372.6236
"876",353.1324
"877",334.6609
"878",317.1556
"879",301.583
"880",287.5264
"881",274.1249
"882",261.3481
"883",249.1667
"884",237.5532
"885",226.4809
"886",215.9248
"887",205.8606
"888",196.2655
"889",187.1177
"890",178.3962
"891",170.0812
"892",162.1538
"893",154.5959
"894",147.3903
"895",140.5205
"896",133.7122
"897",126.718
"898",120.0897
"899",113.8081
"900",107.8551
"901",102.59
"902",100.2169
"903",101.9187
"904",108.3674
"905",119.804
"906",135.9444
"907",155.4266
"908",177.2574
"909",200.7451
"910",225.3285
"911",249.4876
"912",272.0934
"913",293.4011
"914",313.7122
"915",333.0488
"916",350.8895
"917",367.4415
"918",382.9295
"919",397.3026
"920",408.2631
"921",415.1625
"922",418.1193
"923",417.1871
"924",412.8442
"925",405.5552
"926",395.2834
"927",381.9895
"928",365.4826
"929",346.5303
"930",328.4041
"931",311.2261
"932",294.9467
"933",280.1626
"934",267.1043
"935",254.6547
"936",242.7854
