p,omega,delta,mu_e,mu_ql,mu_el,mu_qn,mu_en,mu_qa,mu_ea,mu_h,beta_nh,beta_hl,beta_hn,lambda_l,lambda_n,lambda_a,alpha,f_l,f_n,f_a,kappa,c,Tf,obsprob,T_min_l,gamma,E0,QL0,EL_s0,EL_i0,QN_s0,QN_i0,EN_s0,EN_i0,QA_s0,QA_i0,EA0,H_s0,H_i0,LogLik
2000,2.58466796875,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.035151367187500004,0.030141601562500002,0.0410888671875,65.140205078125,0.61943359375,0.27490234375,0.66689453125,0.017758105468750004,0.4,4,0.47744140625,5.275390625,0.082255859375,98.14453125,71.38671875,79.00390625,52.44140625,74.12109375,56.73828125,11.42578125,34.27734375,60.44921875,23.53515625,54.98046875,0.09326171875,0.020019531250000003,-18307317.550385
